timestamp,open,high,low,close,volume
2024-01-01 14:15:00+00:00,2299.23,2302.05,2298.24,2299.83,222.6748705
2024-01-01 14:30:00+00:00,2300.12,2304.76,2300.12,2303.51,209.4032923
2024-01-01 14:45:00+00:00,2303.36,2303.51,2299.61,2300.87,189.5590325
2024-01-01 15:00:00+00:00,2301.04,2302.36,2299.44,2301.9,156.5329217
2024-01-01 15:15:00+00:00,2301.9,2309.12,2301.39,2306.29,267.3557095
2024-01-01 15:30:00+00:00,2306.3,2317.09,2305.71,2317.09,772.9935853
2024-01-01 15:45:00+00:00,2317.09,2318.34,2311.63,2314.56,576.4427926
2024-01-01 16:00:00+00:00,2314.56,2317.55,2312.78,2317.02,421.455186
2024-01-01 16:15:00+00:00,2317.02,2319.66,2306.7,2310.62,698.262553
2024-01-01 16:30:00+00:00,2310.62,2314.38,2308.09,2312.37,328.7598362
2024-01-01 16:45:00+00:00,2312.37,2313.77,2308.46,2309.8,297.5111197
2024-01-01 17:00:00+00:00,2309.8,2316.24,2306.33,2315.06,497.97422822
2024-01-01 17:15:00+00:00,2315.14,2316.96,2311.96,2314.92,540.7864562
2024-01-01 17:30:00+00:00,2314.71,2315.76,2310.56,2311.01,326.961885
2024-01-01 17:45:00+00:00,2311.01,2314.76,2311.0,2313.46,253.1829893
2024-01-01 18:00:00+00:00,2313.46,2330.0,2313.46,2328.76,798.9483001
2024-01-01 18:15:00+00:00,2329.02,2331.91,2325.45,2329.55,688.4946174
2024-01-01 18:30:00+00:00,2329.29,2329.3,2323.59,2327.59,377.9970397
2024-01-01 18:45:00+00:00,2327.59,2329.63,2326.04,2326.71,250.9727264
2024-01-01 19:00:00+00:00,2326.87,2329.35,2324.18,2324.99,342.9994572
2024-01-01 19:15:00+00:00,2324.99,2329.55,2322.3,2328.81,264.5624777
2024-01-01 19:30:00+00:00,2328.82,2333.24,2328.2,2332.7,423.2894854
2024-01-01 19:45:00+00:00,2332.69,2340.64,2332.37,2337.42,572.5986134
2024-01-01 20:00:00+00:00,2337.51,2348.52,2337.51,2342.46,942.8849187
2024-01-01 20:15:00+00:00,2342.22,2343.27,2335.5,2342.35,510.8132093
2024-01-01 20:30:00+00:00,2342.36,2345.4,2338.09,2342.42,397.9367544
2024-01-01 20:45:00+00:00,2342.42,2343.52,2339.79,2341.12,289.6799539
2024-01-01 21:00:00+00:00,2341.12,2346.0,2339.32,2340.72,577.6121771
2024-01-01 21:15:00+00:00,2340.72,2341.36,2336.89,2338.57,183.7445912
2024-01-01 21:30:00+00:00,2338.26,2338.29,2333.8,2334.21,251.826409
2024-01-01 21:45:00+00:00,2334.07,2337.77,2332.39,2337.74,235.7618929
2024-01-01 22:00:00+00:00,2337.78,2338.9,2332.38,2332.7,223.9053515
2024-01-01 22:15:00+00:00,2332.7,2333.22,2324.07,2330.39,327.0719025
2024-01-01 22:30:00+00:00,2330.38,2334.62,2330.38,2331.26,141.0728221
2024-01-01 22:45:00+00:00,2331.27,2335.76,2331.26,2334.25,153.5208388
2024-01-01 23:00:00+00:00,2334.26,2341.72,2334.25,2336.11,1045.9236483
2024-01-01 23:15:00+00:00,2336.1,2349.0,2334.68,2347.08,564.2828049
2024-01-01 23:30:00+00:00,2347.08,2350.57,2345.3,2347.06,537.1621022
2024-01-01 23:45:00+00:00,2347.07,2351.6,2345.2,2351.6,315.910716
2024-01-02 00:00:00+00:00,2351.6,2356.59,2347.25,2356.48,889.315394
2024-01-02 00:15:00+00:00,2356.48,2380.59,2354.02,2369.69,1301.8360344
2024-01-02 00:30:00+00:00,2369.68,2382.77,2369.12,2382.04,579.7953648
2024-01-02 00:45:00+00:00,2382.04,2391.36,2376.26,2387.73,1012.9262606
2024-01-02 01:00:00+00:00,2388.1,2397.38,2379.42,2379.42,614.5913491
2024-01-02 01:15:00+00:00,2379.42,2391.7,2378.8,2387.34,435.1919788
2024-01-02 01:30:00+00:00,2387.76,2388.99,2377.6,2378.08,404.1794931
2024-01-02 01:45:00+00:00,2377.63,2379.11,2370.57,2377.78,267.3558589
2024-01-02 02:00:00+00:00,2377.8,2380.68,2373.34,2375.05,175.2764736
2024-01-02 02:15:00+00:00,2374.47,2380.35,2374.46,2380.33,176.0254136
2024-01-02 02:30:00+00:00,2380.34,2382.49,2378.24,2382.28,167.7528331
2024-01-02 02:45:00+00:00,2382.27,2382.28,2376.07,2382.12,437.4915936
2024-01-02 03:00:00+00:00,2382.35,2384.0,2371.7,2373.49,603.7959081
2024-01-02 03:15:00+00:00,2373.49,2379.44,2373.48,2376.92,265.5870872
2024-01-02 03:30:00+00:00,2377.03,2382.57,2375.33,2381.58,467.6896435
2024-01-02 03:45:00+00:00,2381.58,2388.5,2380.83,2386.04,518.3170362
2024-01-02 04:00:00+00:00,2386.12,2387.58,2380.0,2383.04,408.7896968
2024-01-02 04:15:00+00:00,2383.09,2383.09,2378.85,2382.78,230.9166767
2024-01-02 04:30:00+00:00,2382.78,2386.03,2380.72,2383.58,201.0360246
2024-01-02 04:45:00+00:00,2383.58,2389.96,2382.94,2387.77,255.99816207
2024-01-02 05:00:00+00:00,2387.51,2392.08,2385.5,2389.07,270.3423632
2024-01-02 05:15:00+00:00,2389.06,2390.56,2387.97,2389.16,154.3605563
2024-01-02 05:30:00+00:00,2389.15,2389.73,2381.62,2381.62,318.6008704
2024-01-02 05:45:00+00:00,2381.6,2381.6,2377.6,2377.6,343.1151367
2024-01-02 06:00:00+00:00,2377.61,2380.24,2374.29,2380.24,410.0943852
2024-01-02 06:15:00+00:00,2380.23,2383.89,2378.38,2381.4,286.1708207
2024-01-02 06:30:00+00:00,2381.69,2381.69,2377.09,2380.05,122.3486437
2024-01-02 06:45:00+00:00,2380.06,2380.56,2373.84,2373.96,223.3186933
2024-01-02 07:00:00+00:00,2373.97,2382.35,2373.96,2380.48,540.1724397
2024-01-02 07:15:00+00:00,2380.44,2387.04,2378.68,2381.44,860.7976598
2024-01-02 07:30:00+00:00,2381.44,2385.02,2377.54,2384.78,340.0411726
2024-01-02 07:45:00+00:00,2384.78,2388.49,2383.26,2385.79,366.0614674
2024-01-02 08:00:00+00:00,2385.8,2391.49,2380.0,2391.33,662.4393984
2024-01-02 08:15:00+00:00,2391.33,2419.07,2391.33,2418.13,1544.7742242
2024-01-02 08:30:00+00:00,2418.12,2430.3,2417.69,2426.9,1422.9407082
2024-01-02 08:45:00+00:00,2427.0,2431.27,2421.62,2426.07,513.9302666
2024-01-02 09:00:00+00:00,2426.83,2428.51,2419.3,2421.42,400.5975595
2024-01-02 09:15:00+00:00,2421.43,2426.99,2420.27,2422.91,358.98441316
2024-01-02 09:30:00+00:00,2422.9,2424.56,2412.41,2413.8,498.3606894
2024-01-02 09:45:00+00:00,2413.78,2421.29,2412.03,2414.35,332.24868934
2024-01-02 10:00:00+00:00,2413.89,2415.72,2406.98,2411.73,1250.6387158
2024-01-02 10:15:00+00:00,2412.48,2412.99,2405.61,2407.77,268.3037747
2024-01-02 10:30:00+00:00,2407.75,2407.75,2399.3,2401.52,577.5426136
2024-01-02 10:45:00+00:00,2401.51,2401.61,2393.46,2398.12,968.24786959
2024-01-02 11:00:00+00:00,2398.12,2402.87,2397.49,2398.44,386.6809912
2024-01-02 11:15:00+00:00,2398.44,2400.91,2395.2,2397.24,536.3260898
2024-01-02 11:30:00+00:00,2397.4,2399.04,2380.15,2383.02,737.99133091
2024-01-02 11:45:00+00:00,2382.6,2391.63,2382.59,2391.09,605.694225
2024-01-02 12:00:00+00:00,2391.1,2395.81,2389.86,2395.17,419.0374152
2024-01-02 12:15:00+00:00,2395.17,2399.67,2393.78,2399.25,270.141342
2024-01-02 12:30:00+00:00,2399.54,2403.7,2397.11,2397.11,638.7374961
2024-01-02 12:45:00+00:00,2397.1,2398.31,2383.0,2386.8,803.2216853
2024-01-02 13:00:00+00:00,2386.78,2392.51,2382.61,2392.21,523.4162937
2024-01-02 13:15:00+00:00,2392.21,2395.53,2388.6,2394.44,461.8489627
2024-01-02 13:30:00+00:00,2394.8,2398.53,2394.8,2397.58,332.6444751
2024-01-02 13:45:00+00:00,2397.58,2400.49,2393.4,2398.23,442.5396727
2024-01-02 14:00:00+00:00,2398.24,2402.2,2396.67,2400.01,300.9487727
2024-01-02 14:15:00+00:00,2400.02,2401.56,2388.45,2392.01,479.1476644
2024-01-02 14:30:00+00:00,2392.0,2392.0,2375.84,2383.87,1114.10016167
2024-01-02 14:45:00+00:00,2383.87,2383.87,2355.97,2366.54,2436.8525936
2024-01-02 15:00:00+00:00,2366.53,2370.46,2359.3,2361.26,632.7179715
2024-01-02 15:15:00+00:00,2361.82,2363.69,2352.14,2358.3,762.1578904
2024-01-02 15:30:00+00:00,2358.29,2368.6,2354.11,2368.16,429.9337846
2024-01-02 15:45:00+00:00,2368.4,2368.4,2356.65,2357.46,328.188578
2024-01-02 16:00:00+00:00,2357.46,2360.48,2350.55,2353.87,398.0598661
2024-01-02 16:15:00+00:00,2354.16,2360.99,2350.31,2360.45,447.1222516
2024-01-02 16:30:00+00:00,2360.83,2364.88,2358.09,2363.8,394.1585298
2024-01-02 16:45:00+00:00,2363.81,2369.3,2361.17,2367.5,298.15922418
2024-01-02 17:00:00+00:00,2368.02,2368.03,2361.51,2362.35,335.2673999
2024-01-02 17:15:00+00:00,2362.35,2367.24,2360.4,2361.78,486.1810722
2024-01-02 17:30:00+00:00,2361.77,2361.78,2351.51,2356.58,446.6060346
2024-01-02 17:45:00+00:00,2355.68,2363.08,2352.89,2356.12,384.8657257
2024-01-02 18:00:00+00:00,2357.22,2367.42,2355.66,2357.51,577.025551
2024-01-02 18:15:00+00:00,2357.5,2364.61,2356.61,2363.16,221.4015942
2024-01-02 18:30:00+00:00,2363.16,2369.4,2362.38,2362.56,443.851616
2024-01-02 18:45:00+00:00,2362.57,2369.17,2362.57,2365.52,277.78714712
2024-01-02 19:00:00+00:00,2365.73,2372.2,2365.26,2370.7,301.0083244
2024-01-02 19:15:00+00:00,2370.7,2372.39,2355.0,2360.19,641.7464389
2024-01-02 19:30:00+00:00,2360.14,2366.99,2357.07,2360.77,516.4881499
2024-01-02 19:45:00+00:00,2360.76,2371.46,2360.36,2369.07,537.4559188
2024-01-02 20:00:00+00:00,2369.08,2377.48,2363.92,2376.48,715.7691938
2024-01-02 20:15:00+00:00,2376.48,2379.89,2368.82,2369.8,569.8916861
2024-01-02 20:30:00+00:00,2369.79,2369.79,2361.77,2362.75,440.3138771
2024-01-02 20:45:00+00:00,2362.77,2370.48,2358.91,2360.17,771.3068933
2024-01-02 21:00:00+00:00,2360.18,2362.67,2340.87,2359.67,2013.2005904
2024-01-02 21:15:00+00:00,2359.68,2360.75,2351.03,2351.66,396.3072661
2024-01-02 21:30:00+00:00,2352.01,2360.49,2352.01,2359.44,436.0043394
2024-01-02 21:45:00+00:00,2358.74,2366.0,2357.88,2365.99,461.6914841
2024-01-02 22:00:00+00:00,2366.0,2372.14,2362.76,2369.57,506.853957
2024-01-02 22:15:00+00:00,2369.56,2371.4,2365.89,2366.63,289.349533
2024-01-02 22:30:00+00:00,2366.62,2366.63,2358.0,2360.25,293.3907256
2024-01-02 22:45:00+00:00,2360.24,2364.1,2357.8,2359.05,258.9258025
2024-01-02 23:00:00+00:00,2359.07,2359.71,2353.21,2354.32,165.8922751
2024-01-02 23:15:00+00:00,2354.33,2361.77,2353.34,2358.92,412.0199188
2024-01-02 23:30:00+00:00,2359.13,2362.66,2355.33,2355.67,311.1426249
2024-01-02 23:45:00+00:00,2355.66,2359.38,2351.2,2355.42,310.0261384
2024-01-03 00:00:00+00:00,2355.52,2362.81,2354.57,2361.54,419.5176141
2024-01-03 00:15:00+00:00,2361.55,2362.21,2347.13,2352.19,369.7023333
2024-01-03 00:30:00+00:00,2351.66,2362.68,2350.74,2362.63,338.798012
2024-01-03 00:45:00+00:00,2362.63,2367.1,2358.42,2361.58,471.2383306
2024-01-03 01:00:00+00:00,2361.58,2366.39,2360.03,2365.05,307.335404
2024-01-03 01:15:00+00:00,2365.05,2368.23,2362.45,2367.9,249.9112254
2024-01-03 01:30:00+00:00,2367.91,2369.8,2366.15,2369.05,246.6202443
2024-01-03 01:45:00+00:00,2369.06,2375.12,2368.17,2373.14,298.8494244
2024-01-03 02:00:00+00:00,2373.14,2384.6,2372.08,2378.14,783.4856629
2024-01-03 02:15:00+00:00,2378.13,2378.56,2374.51,2376.19,445.345164
2024-01-03 02:30:00+00:00,2376.19,2378.84,2369.2,2371.23,344.5216382
2024-01-03 02:45:00+00:00,2371.21,2371.22,2367.33,2368.84,218.5252529
2024-01-03 03:00:00+00:00,2368.84,2370.12,2364.57,2366.96,191.9808515
2024-01-03 03:15:00+00:00,2366.96,2368.93,2366.1,2367.87,118.2316624
2024-01-03 03:30:00+00:00,2367.88,2368.3,2365.37,2367.38,151.3857756
2024-01-03 03:45:00+00:00,2367.38,2369.4,2366.78,2368.5,153.7919431
2024-01-03 04:00:00+00:00,2368.49,2368.81,2366.0,2368.78,125.1179938
2024-01-03 04:15:00+00:00,2368.78,2374.01,2368.78,2371.05,348.9326574
2024-01-03 04:30:00+00:00,2371.27,2372.14,2363.24,2367.09,380.2894607
2024-01-03 04:45:00+00:00,2367.12,2370.49,2367.12,2370.49,128.1224246
2024-01-03 05:00:00+00:00,2370.49,2373.69,2368.21,2373.68,269.8779043
2024-01-03 05:15:00+00:00,2373.46,2375.68,2373.33,2374.7,118.3545599
2024-01-03 05:30:00+00:00,2374.7,2378.0,2372.23,2377.42,192.0351843
2024-01-03 05:45:00+00:00,2377.41,2379.29,2375.33,2377.26,382.7864829
2024-01-03 06:00:00+00:00,2377.11,2378.42,2374.0,2376.41,223.0134021
2024-01-03 06:15:00+00:00,2376.42,2381.0,2376.42,2380.77,196.5706326
2024-01-03 06:30:00+00:00,2380.77,2380.77,2377.51,2377.93,224.7642571
2024-01-03 06:45:00+00:00,2378.1,2379.96,2375.37,2375.38,205.6568767
2024-01-03 07:00:00+00:00,2375.38,2378.94,2372.89,2378.94,205.5128664
2024-01-03 07:15:00+00:00,2378.93,2379.7,2375.61,2378.04,286.2691499
2024-01-03 07:30:00+00:00,2378.04,2378.65,2368.64,2369.42,419.8395589
2024-01-03 07:45:00+00:00,2369.62,2369.62,2357.01,2361.31,967.1152501
2024-01-03 08:00:00+00:00,2361.31,2366.02,2361.3,2365.04,518.2138782
2024-01-03 08:15:00+00:00,2365.05,2368.92,2365.05,2368.18,237.6250489
2024-01-03 08:30:00+00:00,2368.18,2370.0,2365.7,2366.22,265.2578022
2024-01-03 08:45:00+00:00,2366.22,2371.69,2364.91,2370.56,523.4139713
2024-01-03 09:00:00+00:00,2370.57,2376.49,2370.44,2376.15,294.4414808
2024-01-03 09:15:00+00:00,2376.16,2377.48,2373.0,2377.05,296.8110966
2024-01-03 09:30:00+00:00,2377.06,2385.0,2375.26,2380.85,748.4646058
2024-01-03 09:45:00+00:00,2380.22,2381.46,2374.53,2376.14,409.0389368
2024-01-03 10:00:00+00:00,2376.15,2380.63,2374.79,2379.53,312.1573905
2024-01-03 10:15:00+00:00,2379.52,2380.68,2370.92,2373.9,413.9224371
2024-01-03 10:30:00+00:00,2373.9,2374.79,2362.9,2362.91,513.527972
2024-01-03 10:45:00+00:00,2362.98,2367.73,2361.64,2364.8,450.2980308
2024-01-03 11:00:00+00:00,2364.81,2365.58,2340.65,2341.49,992.1262766
2024-01-03 11:15:00+00:00,2341.58,2347.94,2329.9,2334.11,2119.9330349
2024-01-03 11:30:00+00:00,2334.34,2339.49,2329.56,2334.31,761.6844866
2024-01-03 11:45:00+00:00,2334.6,2335.55,2297.85,2307.49,4064.3597739
2024-01-03 12:00:00+00:00,2307.49,2308.31,2072.35,2184.02,22734.5148642
2024-01-03 12:15:00+00:00,2184.02,2213.0,2172.81,2202.94,6266.2875156
2024-01-03 12:30:00+00:00,2202.62,2211.97,2186.5,2203.89,2872.8543221
2024-01-03 12:45:00+00:00,2203.89,2250.0,2201.41,2247.95,3447.4999391
2024-01-03 13:00:00+00:00,2248.44,2249.08,2222.71,2226.5,1945.8571566
2024-01-03 13:15:00+00:00,2226.5,2235.62,2215.65,2222.49,1288.4983351
2024-01-03 13:30:00+00:00,2222.18,2232.99,2217.54,2223.15,657.1057943
2024-01-03 13:45:00+00:00,2222.88,2224.24,2207.37,2223.34,1450.6299005
2024-01-03 14:00:00+00:00,2223.4,2223.69,2205.61,2207.11,2093.1058132
2024-01-03 14:15:00+00:00,2207.1,2211.99,2190.97,2197.07,2952.8467567
2024-01-03 14:30:00+00:00,2197.07,2208.38,2193.51,2207.28,1233.3128345
2024-01-03 14:45:00+00:00,2206.98,2206.98,2193.19,2193.94,859.3471945
2024-01-03 15:00:00+00:00,2193.75,2209.32,2190.9,2204.58,1007.730299
2024-01-03 15:15:00+00:00,2204.58,2216.49,2203.31,2215.03,1005.6324337
2024-01-03 15:30:00+00:00,2215.03,2221.11,2212.71,2216.06,831.2093485
2024-01-03 15:45:00+00:00,2216.07,2240.8,2212.76,2240.06,1714.8306372
2024-01-03 16:00:00+00:00,2240.45,2245.09,2231.21,2236.02,2816.8261655
2024-01-03 16:15:00+00:00,2235.98,2241.9,2224.18,2241.21,1359.6587769
2024-01-03 16:30:00+00:00,2241.21,2241.21,2226.5,2231.42,1635.1300924
2024-01-03 16:45:00+00:00,2231.43,2232.63,2222.42,2230.93,954.5437437
2024-01-03 17:00:00+00:00,2230.77,2233.41,2220.82,2225.53,907.076027
2024-01-03 17:15:00+00:00,2225.52,2226.04,2214.02,2223.68,1344.0268419
2024-01-03 17:30:00+00:00,2223.67,2226.61,2220.48,2220.48,467.2444957
2024-01-03 17:45:00+00:00,2220.48,2223.2,2212.2,2223.2,793.1819436
2024-01-03 18:00:00+00:00,2223.39,2227.6,2218.4,2220.83,589.8022049
2024-01-03 18:15:00+00:00,2220.82,2224.99,2209.05,2210.88,578.4972131
2024-01-03 18:30:00+00:00,2211.04,2214.75,2203.01,2209.55,795.7563212
2024-01-03 18:45:00+00:00,2209.55,2210.27,2189.62,2197.9,1967.8777323
2024-01-03 19:00:00+00:00,2198.85,2209.9,2197.73,2207.53,1040.9918992
2024-01-03 19:15:00+00:00,2207.06,2213.59,2207.06,2213.44,509.0980652
2024-01-03 19:30:00+00:00,2213.45,2228.58,2211.81,2214.77,1480.4944423
2024-01-03 19:45:00+00:00,2214.77,2215.07,2204.11,2206.61,623.7022086
2024-01-03 20:00:00+00:00,2206.6,2209.76,2205.2,2209.19,545.4507598
2024-01-03 20:15:00+00:00,2209.2,2216.89,2209.2,2215.37,469.5577155
2024-01-03 20:30:00+00:00,2215.41,2223.46,2214.77,2215.87,405.14931079
2024-01-03 20:45:00+00:00,2215.87,2221.32,2215.76,2218.19,420.3651845
2024-01-03 21:00:00+00:00,2218.24,2223.17,2212.2,2213.78,503.6587441
2024-01-03 21:15:00+00:00,2213.78,2224.18,2212.92,2221.46,562.7870191
2024-01-03 21:30:00+00:00,2221.73,2224.98,2219.36,2224.65,383.4666426
2024-01-03 21:45:00+00:00,2224.25,2227.6,2223.3,2225.86,322.111355
2024-01-03 22:00:00+00:00,2226.13,2226.45,2220.06,2220.94,551.8353613
2024-01-03 22:15:00+00:00,2220.95,2221.61,2208.36,2210.83,612.519643
2024-01-03 22:30:00+00:00,2210.83,2213.42,2205.26,2205.26,502.4679363
2024-01-03 22:45:00+00:00,2205.22,2209.5,2200.07,2205.75,421.0319045
2024-01-03 23:00:00+00:00,2205.75,2207.33,2196.19,2197.65,692.107906
2024-01-03 23:15:00+00:00,2197.52,2208.19,2196.57,2206.08,342.8110759
2024-01-03 23:30:00+00:00,2206.23,2207.05,2203.82,2205.06,163.5576172
2024-01-03 23:45:00+00:00,2205.16,2209.9,2205.01,2209.49,244.8331837
2024-01-04 00:00:00+00:00,2209.49,2218.38,2206.8,2218.38,589.4254209
2024-01-04 00:15:00+00:00,2218.37,2219.72,2207.62,2209.91,483.94257702
2024-01-04 00:30:00+00:00,2209.91,2215.07,2208.95,2210.31,353.3174719
2024-01-04 00:45:00+00:00,2210.22,2212.27,2208.39,2210.79,213.3703527
2024-01-04 01:00:00+00:00,2210.8,2214.05,2208.39,2212.18,318.8063491
2024-01-04 01:15:00+00:00,2212.17,2212.17,2202.08,2207.12,605.0183834
2024-01-04 01:30:00+00:00,2207.12,2210.51,2205.56,2207.0,376.2068195
2024-01-04 01:45:00+00:00,2207.01,2213.29,2204.81,2205.92,298.5054204
2024-01-04 02:00:00+00:00,2205.92,2218.19,2204.82,2217.87,302.0139463
2024-01-04 02:15:00+00:00,2217.88,2224.9,2217.86,2221.55,488.9388544
2024-01-04 02:30:00+00:00,2221.56,2224.41,2220.06,2223.25,476.0448215
2024-01-04 02:45:00+00:00,2223.24,2232.38,2223.24,2231.55,443.844032
2024-01-04 03:00:00+00:00,2231.56,2239.39,2229.2,2237.22,547.5552682
2024-01-04 03:15:00+00:00,2237.22,2239.11,2225.33,2227.11,538.1390716
2024-01-04 03:30:00+00:00,2227.3,2229.7,2225.48,2227.15,298.0666178
2024-01-04 03:45:00+00:00,2227.15,2232.02,2227.15,2230.95,216.1578322
2024-01-04 04:00:00+00:00,2230.99,2234.8,2227.85,2231.44,541.0322391
2024-01-04 04:15:00+00:00,2231.6,2236.89,2231.13,2236.89,279.3231278
2024-01-04 04:30:00+00:00,2236.9,2237.89,2232.8,2232.9,233.5326356
2024-01-04 04:45:00+00:00,2232.91,2239.19,2232.91,2237.75,265.4824285
2024-01-04 05:00:00+00:00,2237.9,2240.4,2235.84,2238.79,273.5485604
2024-01-04 05:15:00+00:00,2238.78,2240.78,2232.73,2234.06,380.4020246
2024-01-04 05:30:00+00:00,2233.77,2243.77,2233.03,2240.9,371.1163357
2024-01-04 05:45:00+00:00,2241.12,2241.35,2234.92,2236.16,317.75049
2024-01-04 06:00:00+00:00,2236.47,2240.1,2234.94,2236.34,363.3431656
2024-01-04 06:15:00+00:00,2236.35,2239.32,2235.08,2236.83,195.9562116
2024-01-04 06:30:00+00:00,2236.83,2244.31,2236.04,2243.53,275.2318881
2024-01-04 06:45:00+00:00,2243.61,2244.87,2236.15,2238.68,325.9460026
2024-01-04 07:00:00+00:00,2238.68,2241.8,2230.8,2233.83,707.4927013
2024-01-04 07:15:00+00:00,2233.83,2235.0,2228.18,2231.75,583.7743547
2024-01-04 07:30:00+00:00,2231.75,2236.6,2223.39,2227.6,633.1055662
2024-01-04 07:45:00+00:00,2227.6,2228.02,2221.33,2221.83,606.5320292
2024-01-04 08:00:00+00:00,2221.83,2226.55,2216.31,2219.32,735.896207
2024-01-04 08:15:00+00:00,2219.32,2223.1,2211.74,2222.09,625.077791
2024-01-04 08:30:00+00:00,2221.78,2222.93,2211.7,2212.72,457.8409313
2024-01-04 08:45:00+00:00,2212.71,2218.2,2212.71,2216.07,257.97550039
